Address,Latitude,Longitude,MapAddress,Name,Total Employees
"Shop # 3, Shalimar Plaza F-8, Markaz Islamabad ",33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",Nadeem Hair Saloon ,2
Near Masjid Khalid Bin Waleed Sohan Islamabad ,33.6350778,72.8525386,"Khalid bin Waleed, Prime Block E 18 Gulshan e Sehat, Islamabad, Rawalpindi, Islamabad Capital Territory, Pakistan",Madina Tent Service ,1
"Garden Phase 2, E-11/1,Islamabad",33.6956395,72.9689947,"Street 2, MPCHS E-11/1 MPCHS E 11/1 E-11, Islamabad, Islamabad Capital Territory, Pakistan",Meezan Bank,7
"Shop.# 13, 2000 plaza I-8 Markaz,Islamabad ",33.6667345,73.0738835,"I-8 Markaz, Tipu Sultan Rd, I-8 Markaz, I-8, Islamabad, ICT, Pakistan",Dhaka Sweet,3
"Shop of Clothes plaza,G-11 Markaz, Islamabad",33.6693215,72.9999393,"G-11 Markaz G 11 Markaz G-11, Islamabad, Islamabad Capital Territory, Pakistan",Awan Clothes,2
"Shop.No5, 2000-Plaza I-8 Markaz,Islamabad",33.6676974,73.0752068,"I-8 Markaz I 8 Markaz I-8, Islamabad, Islamabad Capital Territory, Pakistan",Intermizzo Qisa ,12
"Shop.# 5 Select One Plaza F-11 Markaz,Islamabad",33.68469049999999,72.9883567,"Select One Plaza, Mehr Ali Rd, F-11 Markaz, F-11, F 11 Markaz F-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Coffee Clainet,12
"55-B ISE Toners Jinnah Avenue Bluer Area,Islamabad",33.7191444,73.07328559999999,"Jinnah Ave, Islamabad, Islamabad Capital Territory, Pakistan",Al-Falah Bank,16
"Shop.No2,Plaza #2,Madina Market F-8/2,Islamabad",33.7140156,73.031157,"Street 22, F-8/2 F 8/2 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Refreshment Center,4
Centorus Islamabad,33.7064909,73.049134,"Jinnah Avenue, F 8/4 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Baroge,4
"Shop.# 4 & 5 Block-3 Madina Market F-8/2,Islamabad",33.7140156,73.031157,"Street 22, F-8/2 F 8/2 F-8, Islamabad, Islamabad Capital Territory, Pakistan",FM Cash of Carry,2
"ST.No21, Plot.# 1, Madina Market F-8/2,Islamabad",33.71494,73.0337,"Street 22, F-8/2 F 8/2 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Urban Lounge,8
"Shop.# 2, Khurshid Market F-10/1,Islamabad",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",City Dry Cleaners,2
"Khurshid Market F-10/1,Islamabad",33.6866105,73.0060748,"Khursheed Market, Street 30, Sector F-10/1، F 10/1 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Neelum Dry Cleaners,2
"Shop 16, Block # 8, Melody Market,Islamabad",33.7166521,73.0855357,"G-6 Markaz G 6 Markaz G-6, Islamabad, Islamabad Capital Territory, Pakistan",Akhtar Tailor & Fabrics,4
"Centorus Blue Area,Islamabad",33.7077472,73.04993590000001,"The Centaurus Mall, 1، Jinnah Avenue, F 8/4 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Sony World,4
"Centorus Tower Blue Are,Islamabad",33.7064909,73.049134,"Jinnah Avenue, F 8/4 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Al-Falah Store,100
"Kaleem Plaza,F-8 Markaz,Islamabad",33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",Bank Al-Falah Limited,26
"Plot.# 337 Block-D Main Pak PWD Housing Society Road,Islamabad",33.5708699,73.1452867,"PWD Housing Society Rawalpindi, Punjab, Pakistan",Milli Shoes,3
"Basement 1 & 2,Al-Kamal Center Main Pak PWD Road,Islamabad",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Fayyaz Garments,2
"Geo House Main Islamabad Express way Sohan,Islamabad",33.6571617,73.0949189,"Geo House Plaza, Sohan, Islamabad Expressway, near Sohan Interchange, Islamabad.،, Swan Rd, Sohan, Pakistan",Geo Engineering,8
"2-e Allied Plaza,F-10 Markaz,Islamabad",33.6935375,73.0147297,"Allied Plaza, Plot 2C, F-10 Markaz, F-10, F 10/4 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Blue Limes Hotel,4
"Shop.# 188, Chattha Plaza Main Double Road Pak PWD Housing Society,Islamabad",33.5708699,73.1452867,"PWD Housing Society Rawalpindi, Punjab, Pakistan",Stylo Shoes,7
"SC 2/8 Main Soan Avenue Soan Garden,Islamabad",33.5627545,73.1504497,"Block D Soan Gardens, Islamabad, Punjab, Pakistan",Safe Way Cash & Carry,3
"Abbasi Plaza E- Bnlock Shalimar Road,Soan Garden,Islamabad",33.5674544,73.1547472,"Soan Ave, Block A Islamabad, Punjab, Pakistan",Hashmils Departmental Store,2
"I-9 Markaz,Islamabad",33.6603947,73.0628753,"I-9 Markaz Branch, Plot # 2/A, Industrial Area Pothohar Road, I-9 Markaz I 9 Markaz I-9, Islamabad, Islamabad Capital Territory, Pakistan",Meezan Bank,20
"Al-Kashif Plaza,G-10 Markaz,Islamabad",33.6756824,73.0161755,"G-10 Markaz G-10, Islamabad, Islamabad Capital Territory, Pakistan",Warriety Nan Center,4
"Plot 4-D Urfi Plaza,F-10 Markaz,Islamabad",33.6974596,73.0125319,"Service Rd E, F-10, Islamabad, Islamabad Capital Territory, Pakistan",Bank Al-Falah Limited,11
"G-9 Markaz,Islamabad",33.6872496,73.03398059999999,"SB Marketing Road، Islamabad, 44000, Pakistan",Punjab Cash & Carry,5
"G-9 Markaz,Islamabad",33.6872496,73.03398059999999,"SB Marketing Road، Islamabad, 44000, Pakistan",Punjab Cash & Carry,5
"G-9 Markaz,Islamabad",33.6872496,73.03398059999999,"SB Marketing Road، Islamabad, 44000, Pakistan",Punjab Cash & Carry,25
LWD Islamabad,33.6658041,73.1513107,"Park Rd, Chatta Bakhtawar, Islamabad, Islamabad Capital Territory, Pakistan",Punjab Cash & Carry,5
LWD Islamabad,33.6658041,73.1513107,"Park Rd, Chatta Bakhtawar, Islamabad, Islamabad Capital Territory, Pakistan",Punjab Cash & Carry,4
LWD Islamabad,33.6658041,73.1513107,"Park Rd, Chatta Bakhtawar, Islamabad, Islamabad Capital Territory, Pakistan",Punjab Cash & Carry,4
"Shop.# 6 & 7 Margallah View Plaza G-11 Markaz,Islamabad",33.6693215,72.9999393,"G-11 Markaz G 11 Markaz G-11, Islamabad, Islamabad Capital Territory, Pakistan",Mezban Tandori Resturant,8
"Shop.# 9,Golden Plaza,G-11 Markaz,Islamabad",33.6688283,72.9976294,"Golden Plaza, Sachal Sarmast Rd, G-11 Markaz, G-11, G 11 Markaz G-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",New Pizza Cottage,6
"E-11/3,Islamabad",33.6848,72.986474,"Lower Ground Floor, Select Centre,, F-11 Markaz, F 11 Markaz F-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Sauda Sulf Express Store,3
Aabpara Islamabad,33.7076063,73.0880916,"Bara Shopping Centre, Aabpara Market, St 44, G-6-1, G-6, G 6/1 G-6, Islamabad, Islamabad Capital Territory 44000, Pakistan",K & N'S Food,2
"Silver City Plaza G-11,Islamabad",33.669971,72.99943189999999,"Office # 11 Al-Hameed Mall G-11 Markaz And Site Office 4/1 Commercial Allama Iqbal Road Mumtaz City Islamabad First Floor, Islamabad, 44000, Pakistan",Rahat Bakers,10
"Capital Trade Center F-10 Markaz,Islamabad",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Rahat Bakers,10
"Select One Plaza F-11 Markaz,Islamabad",33.6669282,73.07365340000001,"44 Zaki Centre,, Tipu Sultan Rd, I 8 Markaz I-8, Islamabad, Islamabad Capital Territory, Pakistan",Rahat Bakers,10
"Aslam Market 0-9,Police Foundation Road,Near Bharia Town,Phase-6,Gate Islamabad",33.5665034,73.13348529999999,"Police Foundation, Islamabad Capital Territory, Pakistan",Bismillah New Hazara Hotel,4
"Aslam Market 0-9,Police Foundation Road,Near Bharia Town,Phase-VI,Gate Islamabad",33.5665034,73.13348529999999,"Police Foundation, Islamabad Capital Territory, Pakistan",Imperial Senitation ,1
"Islamabad Chamber of Commerce and Industry (ICCI) Mauve Area I&T Center G-8/1, Islamabad",33.6875841,73.0497975,"ICCI Building, Aiwan-e-Sanat-o-Tijarat, G-8 Mauve Area G 8/1 G-8, Islamabad, Islamabad Capital Territory, Pakistan",Bank Alfalah Limited,11
"Shop # 6, Suleman Market F-11/2, Islamabad",33.6826482,72.9806217,"St 24, F-11-2, F-11, Islamabad, ICT، Pakistan",                                                                                                                                           Porament of cleans ,4
Centaurus 4th Floor ,33.7169396,73.0851668,"G-6 Markaz G 6 Markaz G-6, Islamabad, Islamabad Capital Territory, Pakistan",Kim Mum Chines Resturant ,9
7 L Ajaib Plaza F-10 Markaz Islamabad,33.696637,73.012149,"Shop # 7l Ajaib Plaza Inside Gul Ahmed's Parking، Pakistan، F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",One Shop ,6
"7K F-10, Islamabad ",33.6964705,73.0120429,"Al-Asad Plaza, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Amar Pak ,1
"Shop # I&T, Lords Trade Center F-11 Markaz Islamabad",33.6829843,72.9884989,"Plot 17, Hilal Rd S, F-11 Markaz, F-11, F 11 Markaz F-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Rangja ,2
"Shop # 5, Lord Trade Center F-11 Markaz Islamabad ",33.6829843,72.9884989,"Plot 17, Hilal Rd S, F-11 Markaz, F-11, F 11 Markaz F-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Urban Cullute ,2
"Shop # 5, Basement Shanwiz Plaza I-10 Markaz Islamabad",33.6486396,73.0405577,"Munawar Plaza, Sohni Rd, I-10 Markaz, I-10, I 10 Markaz I-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Mozrle World ,2
Haider Plaza Service Road Khanna Dak Islamabad ,30.70707689999999,76.2169907,"Khanna, Punjab, India",Shehzad Bakers and Sweets ,1
Sameer Coplex Pak Town Phase II Islamabad,33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Soner Daily Market ,6
Centaurus Blue Area Islamabad ,33.7172931,73.07078,"Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Saeed Ghani ,2
"Shop #, 12 &14, Warraich Plaza F-10 Markaz, Islamabad ",33.6960157,73.0133184,"Warraich Plaza, Shop 12-14, 10th Ave N, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Thford House ,3
"Plot # 33, St # 10, I-9/2, Islamabad ",33.6590516,73.04757359999999,"Street 10, I-9/2 I 9/2 I-9, Islamabad, Islamabad Capital Territory, Pakistan",Quality Products ,10
"Plot # 194, St #, 1, I-10/3, Islamabad ",33.6537916,73.03905189999999,"I-10/3 I-10, Islamabad, Islamabad Capital Territory, Pakistan",M/S Concept Motor Oils & Additices ,10
"Shop #, 5-6, Block 63, I&T Center G-10/2, Islamabad ",33.6750479,73.0246161,"G-10/4 I T Centre, corner plot, Corner Commercial Plot of St. 40 & 38�� 40 Street 38, G-10/4 G 10/4 G-10, Islamabad, Islamabad Capital Territory, Pakistan",Tandoori Hut Resturant ,7
"Shop # 3, Al-Kuwait Arcade Ground Floor Pakistan Town Phase II, Islamabad ",33.564444,73.143074,"Phase 2 Islamabad, Punjab, Pakistan",Abdullah Febric and Zari House ,1
"Silver City Plaza G-11,Islamabad",33.6693215,72.9999393,"G-11 Markaz G 11 Markaz G-11, Islamabad, Islamabad Capital Territory, Pakistan",Sonri Bank ,11
Lord Center Hamza Center F-11 Markaz Islamabad ,33.6829843,72.9884989,"Plot 17, Hilal Rd S, F-11 Markaz, F-11, F 11 Markaz F-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Emirates Opteinor ,2
"Shop # 4, Fazal Arcade F-11 Markaz Islamabad ",33.68336350000001,72.9886081,"Hilal Rd S, F-11 Markaz, F-11, F 11 Markaz F-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Crispo Hut ,3
Main Double Road PWD Housing Socity Islamabad ,33.6769321,73.0155126,"Sawan Rd, G-10 Markaz G 10 Markaz G-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Bakeman Bakers and Sweets ,6
"Shop # 13-A, Bahria Hights III, Bahria Town Phase IV Islamabad ",33.5481069,73.1317239,"Park Road, Bahria Town Phase IV Phase 4 Bahria Town, Rawalpindi, Islamabad, Punjab, Pakistan",Cold Slab ,2
"Asad Plaza G-9, Markaz Islamabad ",33.6892532,73.0315151,"Asad Plaza, Rohtas Rd, G-9 Markaz, G-9, G 9 Markaz G-9, Islamabad, Islamabad Capital Territory 44090, Pakistan",Chicks and Bull ,7
"Shop # 11, Ropgal Plaza I-10 Markaz Islamabad",33.6425148,73.0361003,"Sector I-10/1 I 10/1 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Konica Colour Lab ,3
Al-Froaz Mall Main Double Road PWD Islamabad ,33.6011226,73.12552289999999,"Main Airport Road near rahat bakers، Gulzar e Quaid، Rawalpindi, 46000, Pakistan",Habib Son's Books ,3
"Shop # 4, utility Store Plaza F-10 Markaz Islamabad ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Madina Bakery and Sweets ,1
"Shop # 4, Umair Plaza F-10 Markaz Islamabad ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Al-Madina Hotel ,4
"Shop # 6, Margalla Plaza F-10, Markaz Islamabad ",33.6951859,73.013517,"Margalla Plaza, Plot 1V, Sumbal Rd, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Outfitters ,7
"Shop # 5, Universal Plaza F-10, Markaz Islamabad ",33.6954798,73.0135942,"Universal Plaza, 10th Ave, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Muhammad Alam Fotocopy Center,4
"Shop # 12-A, Bahria Hights III, Extension Phase IV,  Bahria Town Islamabad ",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Charcoal ,1
"335-D, Main Double Road PWD, Housing Socity Islamabad ",33.6669282,73.07365340000001,"44 Zaki Centre,, Tipu Sultan Rd, I 8 Markaz I-8, Islamabad, Islamabad Capital Territory, Pakistan",Margalla Foods (Rahat Bakers),10
"Shop #1, Basement Al-Feroz Mall Main Doubel Road PWD Housing Socity Islamabad ",33.5588435,73.1515513,"Main Road, Phase 1 CBR Town, Islamabad, Punjab, Pakistan",Idris Book Bank Too!,4
"Shop # 2, Nai Abadi Main Bazar Bhara Khau Islamabad",33.7349401,73.1746233,"Main Bazar Rd, Bhara Kahu, Islamabad, Islamabad Capital Territory, Pakistan",Al-Habib Paints ,3
"Shop # 13&14, Aslam Business E-11/2, Islamabad ",33.6988666,72.9689398,"F.E.C.H.S. E-11, Islamabad, Islamabad Capital Territory, Pakistan",Hafiz Refreshment sweets and Bakers ,4
"Shop # 6, Business Exation Center E-11/2, Islamabad ",33.7036146,72.97853529999999,"E 11/2 E-11, Islamabad, Islamabad Capital Territory, Pakistan",Glance Hair Saloon ,4
"Shop # 1-3, Kashmir Market Near Kak Pul Kahuta Road Sihala Islamabad",33.5471956,73.192926,"Kahuta Rd, Sihala, Islamabad, Islamabad Capital Territory, Pakistan",Askari Bank Limited ,7
"Ground floor Mid Town, Tower Lehtrar  Road Tarlai Kalan Islamabad ",33.6392212,73.1528123,"Lehtrar Road, Tarlai Kalan, Islamabad, Islamabad Capital Territory, Pakistan",Bank Alfalah Limited,8
"Al- Ghani Arcade Lower Floor G-T Road Near DHA II, Islamabad ",33.5369553,73.1260156,"G.T. Rd, Islamabad, Islamabad Capital Territory, Pakistan",Sadqain Traders ,2
"H # 1115, Neelam Road G-9/4, Islamabad",33.6897105,73.03750509999999,"4 Neelam Rd, G-9/3 G 9/3 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Margalla View Guest House ,2
F-10 Markaz Islamabad ,33.7299427,73.0763135,"F-6 Markaz F 6 Markaz F-6, Islamabad, Islamabad Capital Territory, Pakistan",Munchies Snack Bar ,8
F-10 Markaz Islamabad ,33.7299427,73.0763135,"F-6 Markaz F 6 Markaz F-6, Islamabad, Islamabad Capital Territory, Pakistan",Munchies Snack Bar ,8
"Super Market F-6, Islamabad ",33.7299427,73.0763135,"F-6 Markaz F 6 Markaz F-6, Islamabad, Islamabad Capital Territory, Pakistan",Munchies Snack Bar ,19
"S#.1, Kohsar Market F-6/3, Islamabad ",33.735395,73.0779755,"Street 1, Markaz F-6/3, Kohsar Market، F 6/3 F-6, Islamabad, Islamabad Capital Territory, Pakistan",MOCCA Coffee ,10
AA Plaza Blue Area Islamabad ,33.7128793,73.0628091,"AA Plaza, Shop 3-4, Jinnah Ave, Block H, Blue Area, G 7/2 Blue Area, Islamabad, Islamabad Capital Territory 44000, Pakistan",The Glamour ,4
Abpara Chowk Islamabad ,33.7063825,73.086089,"Aabpara G 6/1 G-6, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,4
Abpara Market Islamabad ,33.707011,73.0877455,"699 Khayaban-e-Suhrwardy, Barakahu G 6/1 G-6, Islamabad, Islamabad Capital Territory, Pakistan",Bubble Gummers ,2
"Abpara 2, Islamabad ",33.6944372,73.0119187,"House # 7 Street 57, F-10/3 F 10/3 F-10, Islamabad, Islamabad Capital Territory, Pakistan",Service Shoes Corporation (PVT) Ltd ,6
Abpara Market Islamabad ,33.707011,73.0877455,"699 Khayaban-e-Suhrwardy, Barakahu G 6/1 G-6, Islamabad, Islamabad Capital Territory, Pakistan",Service Sale Cor (PVT) Ltd  Service Shoes Store ,12
"F-6, Mount View Super Market Islamabad ",33.7316281,73.07934809999999,"Shop # 1-3, Plot # 16/A، Mount View Plaza, F 6، F 6 Markaz F-6, Islamabad, Islamabad Capital Territory, Pakistan",Khaadi ,10
Bhara Kau Islamabad ,33.7449623,73.1762626,"Bhara Kahu, Islamabad, Islamabad Capital Territory, Pakistan",Service Sale Corporation (PVT)Ltd ,4
"Sector I-11/4, Khayban e Sirsyed Islamabad ",33.6388719,73.0198654,"I-11, Islamabad, Islamabad Capital Territory, Pakistan",Islamabad Filling Station ,5
"Plot.# 01, 1-9 Markaz,Islamabad",33.6566613,73.0558388,"I-9 Markaz I 9 Markaz I-9, Islamabad, Islamabad Capital Territory, Pakistan",Pearl Filling Station,11
"Plot.# 03-N, F-10 Markaz,Islamabad",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Sarmad Petrolium,11
"Safa Gold F-7 Super Market,Islamabad",33.7204099,73.0557092,"# S-10 to S-17 1st Floor Safa Gold Mall ,Jinnah Super Market F-7 Markaz، College Rd, F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Khaadi,6
"T- Chowk G.T Road Rawat,Islamabad",33.4921792,73.1970805,"Grand Trunk Rd, Rawat, Islamabad Capital Territory, Pakistan",Khaadi,5
"P.#.155, Services Road North Industrial Area,I-9/3,Islamabad",33.6617123,73.0567611,"I-9/3 I-9, Islamabad, Islamabad Capital Territory, Pakistan",Mega Bite Resturant & Catering,12
"F-11 Markaz,Islamabad",33.6819898,72.99119639999999,"Executive Suits, Hillal Rd, F-11/1 F 11/1 F-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Bank Islami Pakistan Limited ,6
F-10 Markaz Islamabad ,33.6944372,73.0119187,"House # 7 Street 57, F-10/3 F 10/3 F-10, Islamabad, Islamabad Capital Territory, Pakistan",Services Sales Corporation,6
"G-9/4 Peshawar Mor-1,Islamabad",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Services Sales Corporation,6
"Peshawar Mor-2,Islamabad",34.0151366,71.5249154,"Peshawar, Khyber Pakhtunkhwa, Pakistan",Services Sales Corporation,5
"Centaurs Blue Area,Islamabad",33.7077472,73.04993590000001,"The Centaurus Mall, 1، Jinnah Avenue, F 8/4 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Nizam Watch House,4
"Builder Mall Opp-DHA Phase-2 Gate-2 G.T Road,Islamabad",33.5368355,73.1644628,"DHA Phase II, Islamabad, Islamabad Capital Territory, Pakistan",One Potato Two Potato (OPTP),4
"Plot.# 291,Model Town Humak,Islamabad",33.5386527,73.148237,"Model Town Humak, Islamabad, Islamabad Capital Territory, Pakistan",Good Well Sweet and Bakers,3
"Shop.# 2A Bahria Heights-3 Phase-4 Bahria Town,Islamabad",33.5497783,73.1305349,"Phase 4 Bahria Town, Islamabad, Punjab, Pakistan",The Purple Lounge Resturant,4
"E-11 Markaz,Islamabad",33.7021781,72.97955220000001,"Street 36, E-11, Islamabad, Islamabad Capital Territory, Pakistan",Dubai Islamic Bank,6
"G-9/4 Peshawar Mor,Islamabad",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,2
"G-9 Markaz,Islamabad",33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,2
"G-9 Markaz,Islamabad",33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,2
"Awami Trade Center G-9 Markaz,Islamabad",33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,2
"Jinnah Super,Islamabad",33.7211404,73.0571301,"F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,4
"Jinnah Super,Islamabad",33.7211404,73.0571301,"F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,1
"64/E,Masco Plaza, Blue Area,Islamabad",33.71195,73.06094999999999,"Masco Plaza, 64-East Jinnah Ave, Block H, Blue Area, Islamabad, ICT, Pakistan",Jahangir Balti of Bar.B-Q,50
"Jinnah Super,Islamabad",33.7211404,73.0571301,"F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,4
"Jinnah Super,Islamabad",33.7211404,73.0571301,"F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Bata Shoes Store ,1
"64/E,Masco Plaza, Blue Area,Islamabad",33.71195,73.06094999999999,"Masco Plaza, 64-East Jinnah Ave, Block H, Blue Area, Islamabad, ICT, Pakistan",Jahangir Balti of Bar.B-Q,50
"Shop.# 516 Rabica Center,G-13/1,Islamabad",33.6902836,73.03886349999999,"Main Road Neelam Rd, G 9/3 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Bakeman Bakers and Sweets ,4
T-Chowk Rawat Islamabad,33.4844183,73.1968586,"Islamabad - Lahore Rd, Islamabad, Islamabad Capital Territory, Pakistan",Bank Islami Pakistan Limited ,15
"Model Town Humak,Islamabad",31.4889049,74.32840879999999,"Model Town Circular Road, Model Town, Lahore, Punjab, Pakistan",Bank Islami Pakistan Limited ,18
